dist,x,y,dsm,dtm,height
966.6182192,243583.8141,80511.79567,286.25,231.184265,55.166653
967.7527476,243584.8422,80512.27544,287.790009,230.918076,56.980228
968.8872761,243585.8703,80512.75522,288.380005,230.776016,57.670677
970.0218045,243586.8983,80513.23499,288.790009,230.525406,58.320313
971.1563329,243587.9264,80513.71477,288.119995,230.33876,57.738747
972.2908613,243588.9545,80514.19454,287.980011,230.121902,57.778488
973.4253898,243589.9826,80514.67432,287.350006,230.020416,57.286377
974.5599182,243591.0107,80515.15409,287.320007,229.643295,57.633736
975.6944466,243592.0388,80515.63387,288.390015,229.363037,59.131992
976.828975,243593.0669,80516.11365,288.040009,229.1716,58.955391
977.9635035,243594.095,80516.59342,288.130005,228.956711,59.164806
979.0980319,243595.1231,80517.0732,288.440002,228.632538,59.741104
980.2325603,243596.1512,80517.55297,286.649994,228.439911,58.156143
981.3670887,243597.1793,80518.03275,287.829987,228.353745,59.567196
982.5016172,243598.2073,80518.51252,287.829987,228.170059,59.555
983.6361456,243599.2354,80518.9923,288.029999,228.129379,59.869411
984.770674,243600.2635,80519.47207,287.869995,227.696945,60.03289
985.9052025,243601.2916,80519.95185,288.890015,227.567596,61.486919
987.0397309,243602.3197,80520.43163,289.399994,227.090546,62.294487
988.1742593,243603.3478,80520.9114,289.100006,226.915085,62.115871
989.3087877,243604.3759,80521.39118,293.079987,226.515076,66.695396
990.4433162,243605.404,80521.87095,294.420013,226.293488,68.105034
991.5778446,243606.4321,80522.35073,294.170013,225.979904,68.271294
992.712373,243607.4602,80522.8305,294.23999,225.723724,68.45826
993.8469014,243608.4882,80523.31028,294.48999,225.414749,69.104599
994.9814299,243609.5163,80523.79005,293.839996,225.139511,68.721588
996.1159583,243610.5444,80524.26983,293.079987,224.709198,68.386353
997.2504867,243611.5725,80524.74961,292.950012,224.550095,68.367508
998.3850151,243612.6006,80525.22938,292.160004,224.119781,67.978485
999.5195436,243613.6287,80525.70916,280.209991,223.991028,56.259441
1000.654072,243614.6568,80526.18893,280.299988,223.563385,56.744495
1001.7886,243615.6849,80526.66871,278.690002,223.39386,55.240604
1002.923129,243616.713,80527.14848,282.98999,223.949997,59.203037
1004.057657,243617.7411,80527.62826,284.200012,223.06163,61.035263
1005.192186,243618.7692,80528.10804,263.880005,222.427322,41.450836
1006.326714,243619.7972,80528.58781,263.540009,222.145966,41.332832
1007.461243,243620.8253,80529.06759,262.200012,221.552505,40.770008
1008.595771,243621.8534,80529.54736,264.690002,221.232132,43.448502
1009.730299,243622.8815,80530.02714,263.640015,220.631714,42.98312
1010.864828,243623.9096,80530.50691,261.970001,220.406662,41.419086
1011.999356,243624.9377,80530.98669,247.389999,220.111115,27.102661
1013.133885,243625.9658,80531.46646,239.720001,219.626221,20.081001
1014.268413,243626.9939,80531.94624,239.619995,219.379654,20.194157
1015.402942,243628.022,80532.42602,233.029999,218.417923,14.628126
1016.53747,243629.0501,80532.90579,232.139999,218.098007,14.028874
1017.671998,243630.0781,80533.38557,233.419998,217.465332,15.895138
1018.806527,243631.1062,80533.86534,232.690002,217.016922,15.735668
1019.941055,243632.1343,80534.34512,231.300003,216.36499,14.796812
1021.075584,243633.1624,80534.82489,230.720001,215.800003,14.738259
1022.210112,243634.1905,80535.30467,235.529999,215.766388,19.766712
1023.344641,243635.2186,80535.78444,237.279999,215.707489,21.553928
1024.479169,243636.2467,80536.26422,237.080002,215.495285,21.654507
1025.613697,243637.2748,80536.744,238.070007,215.323898,22.732954
1026.748226,243638.3029,80537.22377,237.110001,215.131973,21.950134
1027.882754,243639.331,80537.70355,238.050003,215.060745,23.044167
1029.017283,243640.3591,80538.18332,237.75,214.861511,22.886396
1030.151811,243641.3871,80538.6631,237.369995,214.716461,22.703884
1031.28634,243642.4152,80539.14287,237.160004,214.5746,22.554516
1032.420868,243643.4433,80539.62265,237.089996,214.329651,22.768009
1033.555396,243644.4714,80540.10242,237.470001,214.094971,23.362413
1034.689925,243645.4995,80540.5822,237.690002,214.001175,23.671415
1035.824453,243646.5276,80541.06198,231.190002,213.903458,17.322079
1036.958982,243647.5557,80541.54175,230.839996,213.925598,16.924356
1038.09351,243648.5838,80542.02153,226.990005,213.678329,13.241427
1039.228038,243649.6119,80542.5013,219.740005,213.6073,6.192796
1040.362567,243650.64,80542.98108,230.259995,213.590149,16.637621
1041.497095,243651.668,80543.46085,217.429993,213.441193,4.033297
1042.631624,243652.6961,80543.94063,218.179993,213.413391,4.751211
1043.766152,243653.7242,80544.4204,222.949997,213.175537,9.867525
1044.900681,243654.7523,80544.90018,223.259995,212.869995,10.268676
1046.035209,243655.7804,80545.37996,223.75,213.317154,10.490052
1047.169737,243656.8085,80545.85973,227.160004,213.35672,13.889831
1048.304266,243657.8366,80546.33951,227.929993,213.591125,14.311453
1049.438794,243658.8647,80546.81928,229.899994,213.693451,16.150694
1050.573323,243659.8928,80547.29906,231.259995,213.938858,17.222689
1051.707851,243660.9209,80547.77883,231.490005,214.011963,17.493053
1052.84238,243661.949,80548.25861,232.860001,214.175476,18.72201
1053.976908,243662.977,80548.73839,234.25,214.214447,19.986635
1055.111436,243664.0051,80549.21816,233.630005,213.960007,19.589527
1056.245965,243665.0332,80549.69794,235.229996,214,21.126835
1057.380493,243666.0613,80550.17771,233.410004,214.860001,18.673111
1058.515022,243667.0894,80550.65749,233.119995,214.73851,18.359644
1059.64955,243668.1175,80551.13726,235.690002,215.043182,20.797262
1060.784079,243669.1456,80551.61704,217.919998,215.125519,2.862239
1061.918607,243670.1737,80552.09681,230.369995,215.287674,15.070516
1063.053135,243671.2018,80552.57659,230.779999,215.39447,15.41845
1064.187664,243672.2299,80553.05637,226.389999,215.634872,10.782335
1065.322192,243673.2579,80553.53614,227.690002,215.680023,12.109913
1066.456721,243674.286,80554.01592,233.479996,215.84462,17.588387
1067.591249,243675.3141,80554.49569,233.059998,216.01918,17.041473
1068.725778,243676.3422,80554.97547,233.009995,216.125061,16.917675
1069.860306,243677.3703,80555.45524,219.059998,216.337494,2.657929
1070.994834,243678.3984,80555.93502,219.25,216.541992,2.683096
1072.129363,243679.4265,80556.41479,224.570007,217.098251,7.38856
1073.263891,243680.4546,80556.89457,234.460007,217.282288,17.030355
1074.39842,243681.4827,80557.37435,235.509995,217.742096,17.775772
1075.532948,243682.5108,80557.85412,235.759995,217.938934,17.887924
1076.667477,243683.5389,80558.3339,234.740005,218.267456,16.510216
1077.802005,243684.5669,80558.81367,224.399994,218.410004,5.904408
1078.936533,243685.595,80559.29345,223.360001,218.73468,4.608297
1080.071062,243686.6231,80559.77322,232.529999,218.669998,13.489731
1081.20559,243687.6512,80560.253,232.619995,219.365128,13.309795
1082.340119,243688.6793,80560.73277,231.559998,219.559998,12.092126
1083.474647,243689.7074,80561.21255,223.669998,220.085007,3.600576
1084.609176,243690.7355,80561.69233,224.729996,220.300003,4.315157
1085.743704,243691.7636,80562.1721,233.350006,220.700043,12.463253
1086.878232,243692.7917,80562.65188,232.990005,220.874466,12.019459
1088.012761,243693.8198,80563.13165,258.600006,221.348312,37.12812
1089.147289,243694.8479,80563.61143,258.410004,221.523895,37.001942
1090.281818,243695.8759,80564.0912,257.190002,221.997955,35.176907
1091.416346,243696.904,80564.57098,257,222.166901,34.689415
1092.550875,243697.9321,80565.05075,238.050003,222.670578,15.200558
1093.685403,243698.9602,80565.53053,237.960007,222.880005,15.176814
1094.819931,243699.9883,80566.01031,235.869995,222.98999,12.799465
1095.95446,243701.0164,80566.49008,244.070007,223.426468,20.656511
1097.088988,243702.0445,80566.96986,251.300003,223.554306,27.839088
1098.223517,243703.0726,80567.44963,251.240005,223.939926,27.371872
1099.358045,243704.1007,80567.92941,253.589996,224.001724,29.723927
1100.492574,243705.1288,80568.40918,246.029999,224.331802,21.793833
1101.627102,243706.1568,80568.88896,249.679993,224.393616,25.27585
1102.76163,243707.1849,80569.36874,250.75,224.740067,26.041443
1103.896159,243708.213,80569.84851,251.949997,224.8349,27.147985
1105.030687,243709.2411,80570.32829,252.360001,225.203644,27.083252
1106.165216,243710.2692,80570.80806,252.839996,225.326324,27.644785
1107.299744,243711.2973,80571.28784,251.809998,225.72319,26.162167
1108.434272,243712.3254,80571.76761,252.309998,225.818802,26.538807
1109.568801,243713.3535,80572.24739,251.889999,226.141708,25.741312
1110.703329,243714.3816,80572.72716,251.899994,226.253326,25.765354
1111.837858,243715.4097,80573.20694,251,226.56485,24.440434
1112.972386,243716.4378,80573.68672,251,226.653366,24.453783
1114.106915,243717.4658,80574.16649,250.970001,226.917282,24.001339
1115.241443,243718.4939,80574.64627,248.199997,227.001678,21.244638
1116.375971,243719.522,80575.12604,251.490005,227.29805,24.089384
1117.5105,243720.5501,80575.60582,248.110001,227.383331,20.784924
1118.645028,243721.5782,80576.08559,249.009995,227.708939,21.404102
1119.779557,243722.6063,80576.56537,249.850006,227.77417,22.202042
1120.914085,243723.6344,80577.04514,247.910004,228.037292,19.903492
1122.048614,243724.6625,80577.52492,248.360001,228.024292,20.372993
1123.183142,243725.6906,80578.0047,247.380005,228.224365,19.261332
1124.31767,243726.7187,80578.48447,248.380005,228.159378,20.231176
1125.452199,243727.7467,80578.96425,248.539993,228.254944,20.349615
1126.586727,243728.7748,80579.44402,247.860001,228.456406,19.362494
1127.721256,243729.8029,80579.9238,262.649994,228.395706,34.223236
1128.855784,243730.831,80580.40357,263.839996,228.533157,35.274975
1129.990313,243731.8591,80580.88335,264.339996,228.540359,35.742279
1131.124841,243732.8872,80581.36312,264.549988,228.618912,35.979382
1132.259369,243733.9153,80581.8429,264.649994,228.612747,36.042576
1133.393898,243734.9434,80582.32268,262.959991,228.80188,34.171181
1134.528426,243735.9715,80582.80245,263.630005,228.819397,34.775646
1134.528426,243735.9715,80582.80245,263.630005,228.819397,34.775646
1134.528426,243735.9715,80582.80245,263.630005,228.819397,34.775646
